user_id,item_id,recommend,year,sentiment_analysis,playtime_forever
76561198060833105,206420,True,2014,1,4869.0
76561198060833105,224260,True,2014,1,172.0
coreynorman,204880,True,2013,0,1000.0
76561198057654603,206420,True,2015,0,1615.0
76561198057654603,375600,True,,2,223.0
TheRealNorthern,730,True,2014,0,68635.0
TheRealNorthern,333600,True,2015,2,420.0
TheRealNorthern,10180,True,2014,2,836.0
TheRealNorthern,244850,True,2014,0,834.0
NosmasAtLan,730,True,2014,1,35169.0
spookymouse,346010,True,2015,2,11081.0
spookymouse,301520,True,2014,1,15683.0
samdidit,10090,True,,2,2708.0
samdidit,70000,True,,2,80.0
verysmartman,219740,True,2014,0,6992.0
verysmartman,38410,True,2014,0,48.0
verysmartman,224480,True,2014,1,3541.0
verysmartman,213650,True,2014,0,10.0
76561198043505113,221100,True,2014,0,4424.0
76561198080209148,4000,True,2014,2,13279.0
76561198080209148,7670,True,2015,0,247.0
76561198080209148,72850,True,2015,0,14222.0
76561198080209148,233130,True,,0,801.0
76561198080209148,263060,True,2015,0,232.0
76561198080209148,300,True,,2,357.0
76561198080209148,391540,True,2015,2,120.0
76561198080209148,271290,True,2015,2,148.0
76561198074744700,222880,True,2014,2,13188.0
76561197977544920,500,True,2013,2,3622.0
76561197977544920,24240,True,2012,0,2156.0
76561197977544920,97330,True,2012,0,4002.0
robertstevenson,228380,True,2014,2,2492.0
stanlyski,8930,True,2015,2,2297.0
SuperNovaDeath,72850,True,2013,1,10163.0
SuperNovaDeath,200260,True,2014,0,2173.0
ThatComedian,208090,False,2015,0,3182.0
ThatComedian,209160,True,2014,2,198.0
Novabeam23,408120,False,,1,53.0
Novabeam23,323380,True,2015,2,436.0
76561198026239418,415420,True,2015,2,16.0
76561198026239418,730,True,2015,2,55486.0
76561198026239418,4000,True,2012,2,7487.0
76561198026239418,369580,True,2015,1,7.0
76561198026239418,233450,True,2015,2,19233.0
NovalisBlitz,221640,True,2014,0,777.0
novarogue,301520,True,2014,0,298.0
novarogue,211820,True,2014,0,7366.0
novarogue,230410,True,2014,2,625.0
novarogue,207140,True,2014,2,1127.0
novarogue,49520,True,2014,2,10370.0
novarogue,104900,True,2014,2,2180.0
novarogue,210770,True,2014,2,704.0
novarogue,218230,True,2013,2,1895.0
76561198087654581,40800,True,,1,1998.0
76561198087654581,364420,True,,2,1274.0
76561198087654581,204360,True,2015,2,5482.0
76561198087654581,8870,True,2014,1,3455.0
76561198087654581,4000,True,2013,2,36667.0
Noxious02,304930,False,2015,0,3357.0
Noxious02,4000,True,2015,2,21289.0
Noxious02,4760,True,2015,2,2672.0
76561198046862962,291550,True,2015,2,1583.0
76561198298361542,730,True,,2,15137.0
_nUCKK,8870,True,2013,1,1101.0
_nUCKK,4000,True,2012,0,2862.0
Nuep,212480,True,2014,2,653.0
76561198106949471,221100,True,,1,381.0
76561198106949471,231430,True,,1,1448.0
76561198106949471,345520,True,2015,1,449.0
76561198075132070,211820,False,2014,2,1604.0
76561198075132070,249050,True,2015,2,82.0
76561198075132070,233720,True,2014,2,963.0
76561198075132070,2300,True,,0,478.0
76561198075132070,304930,False,,2,576.0
Totalfire_,33440,True,2014,2,1087.0
Totalfire_,243470,True,2014,0,1015.0
sploger,105600,True,2013,2,14415.0
sploger,620,True,2013,2,4162.0
csgostatsjustfuxkijfnworkcunnt,34330,True,2015,2,6560.0
76561198069046130,105600,True,2013,2,13951.0
76561198103654255,304930,True,,2,3433.0
NutTheSniper,730,True,2015,1,67405.0
76561198084585657,304930,True,,2,2812.0
76561198084585657,301910,False,,0,26.0
ELCHAPOELCHAPOELCHAPO,3590,True,2015,1,4476.0
ELCHAPOELCHAPOELCHAPO,292600,False,,2,193.0
NguyenXuanTan,218620,True,2014,1,10410.0
76561198069090454,246420,True,2014,2,3001.0
76561198058754545,218620,False,2015,1,12699.0
anotherfuckingdeejay,346110,True,2015,2,1485.0
anotherfuckingdeejay,107410,True,,2,5299.0
sinforthewin,730,True,2015,2,53062.0
76561198102409708,313120,True,2015,2,585.0
76561198102409708,730,True,2014,2,67201.0
76561198102409708,304050,True,2015,0,7209.0
76561198102409708,292030,True,,2,317.0
Nz1_,218620,False,2015,0,7565.0
Nz1_,730,True,2015,1,99144.0
Nz1_,236390,True,2015,2,8717.0
tankmannz,263280,True,2014,0,835.0
tankmannz,265930,True,2014,2,59.0
tankmannz,212680,True,2014,2,2129.0
tankmannz,200510,True,2014,2,156.0
tankmannz,256330,True,2014,2,988.0
tankmannz,406150,True,,2,117.0
tankmannz,293860,True,2014,0,157.0
tankmannz,218620,True,2014,2,1148.0
chacau,282440,True,2014,1,75.0
blackops66,287700,True,,2,3533.0
blackops66,218620,True,2015,1,17944.0
o-tang,253710,True,2014,2,124.0
ongkungx2,209000,True,2014,1,2413.0
ToxicLegionaire,218620,True,2014,0,24368.0
76561198063138377,202970,True,2014,2,620.0
OBLONGGAMING,233450,True,2015,2,2467.0
76561198194717606,17570,True,,2,270.0
76561198035991809,295110,False,,2,2225.0
totallynotsianide,248820,True,2014,0,2794.0
totallynotsianide,262060,True,2015,0,1431.0
totallynotsianide,11330,True,2014,2,71.0
76561198067744969,730,True,,1,81127.0
76561198054681718,49520,True,2013,2,1162.0
Pretz,218410,True,,2,4048.0
Occy,224480,True,2014,2,688.0
Occy,620,True,2014,2,2275.0
76561198081342340,202170,True,2014,2,1026.0
DeployableDuck,238460,True,2014,2,536.0
DeployableDuck,213670,True,2014,2,2252.0
76561198027716010,264710,True,,2,19.0
Ogargd,1520,True,2014,2,1976.0
76561198051139390,72850,True,2014,2,5691.0
76561198051139390,105600,True,2013,2,34490.0
76561198051139390,227300,True,,2,807.0
76561198051139390,380600,True,2015,2,22.0
76561198073419999,200210,True,2014,1,168.0
krabby666,730,True,2015,0,44787.0
ghostfps98,317360,True,2015,1,301.0
ghostfps98,224540,True,2014,2,650.0
MexyMax,218640,True,2015,1,319.0
MexyMax,230410,True,,2,65744.0
MexyMax,496920,True,,1,11.0
MexyMax,385370,True,,0,64.0
MexyMax,301750,True,2015,0,95.0
MexyMax,343360,True,2015,2,210.0
MexyMax,223470,True,2015,0,1661.0
ohreoreoreo,206440,True,2014,2,257.0
ohreoreoreo,8870,True,2014,2,635.0
ohreoreoreo,105600,True,2014,2,1868.0
ohreoreoreo,222900,True,2014,2,6423.0
ohreoreoreo,259390,True,2014,2,44.0
ohreoreoreo,218060,True,2014,2,205.0
ohreoreoreo,4000,True,2014,2,1559.0
ohreoreoreo,244710,True,2014,2,39.0
329838102,250600,True,2014,1,28.0
329838102,380600,False,2015,1,97.0
76561198084029298,17410,True,2014,2,127.0
76561198084029298,236390,True,2015,2,338.0
76561198084029298,207690,True,2014,2,50.0
barkgamers,291550,True,,2,2863.0
oklusion,209080,True,2014,2,28807.0
oklusion,248570,True,2014,2,935.0
oklusion,620,True,2013,2,4704.0
KingBlank,396900,True,,2,123.0
KingBlank,200510,True,2014,2,906.0
quantumquack,257850,True,,1,679.0
quantumquack,50300,True,2015,0,272.0
76561198137075100,221100,True,2014,0,18168.0
BlackBulletIV,218230,True,2013,2,75732.0
BlackBulletIV,214560,True,2015,2,539.0
BlackBulletIV,24980,True,2013,2,4745.0
NeroDarkMC,238430,True,2014,2,5190.0
NeroDarkMC,4000,True,2014,2,10408.0
NeroDarkMC,16730,True,2014,2,291.0
NeroDarkMC,24240,True,2015,0,1397.0
nattyking1961,218620,False,2015,0,7121.0
nattyking1961,8850,True,2015,2,705.0
nattyking1961,319630,True,,0,765.0
nattyking1961,302080,True,2015,2,250.0
nattyking1961,550,True,2014,2,1521.0
dnsh38,1250,True,2015,0,1834.0
13457856281,383080,True,2015,1,23.0
13457856281,245170,True,2015,1,1018.0
76561198065446130,730,True,,1,40710.0
76561198065446130,303390,False,2015,2,28.0
76561198004638606,351970,True,,2,1403.0
76561198004638606,251150,True,2015,2,13616.0
76561198004638606,228300,True,2014,0,1199.0
76561198004638606,251990,True,2013,2,1335.0
76561198004638606,219640,True,2012,2,1267.0
76561198004638606,98600,True,2012,2,302.0
76561198032269949,241540,True,2014,2,1549.0
76561197977922960,230410,True,,2,1329.0
JUEJUEhue,282780,True,2015,2,108.0
JUEJUEhue,271590,True,2015,1,11320.0
JUEJUEhue,307780,True,2015,2,1446.0
JUEJUEhue,4000,True,2012,1,82484.0
JUEJUEhue,252950,True,2015,1,829.0
JUEJUEhue,99900,True,2011,1,8828.0
76561198069214448,65980,True,2014,2,862.0
76561198069214448,50620,True,2015,2,925.0
76561198069214448,236850,True,2014,2,12326.0
76561198069214448,246420,True,2014,2,213.0
omegachai,232090,True,,2,1888.0
omegachai,333250,True,,2,16.0
omegachai,224260,True,,2,366.0
76561198094519454,330570,True,,2,135.0
76561198094519454,394230,True,,0,16175.0
76561198094519454,211820,True,2015,2,50994.0
76561198094519454,271290,True,2015,2,705.0
omnikek,379720,True,,2,2406.0
OmniHorizon,370020,True,2015,2,155.0
OmniHorizon,20500,True,2015,2,272.0
76561198064526566,376870,True,2015,2,2090.0
76561198064526566,304930,True,2014,2,754.0
idwithautism,70000,True,2015,2,1612.0
idwithautism,265930,False,2015,0,2074.0
idwithautism,22380,True,2015,2,651.0
idwithautism,10180,True,2015,2,824.0
idwithautism,1250,True,2014,1,375.0
idwithautism,35450,True,2014,2,487.0
idwithautism,304930,True,2014,2,2326.0
OneHundredvz,730,True,2015,2,30390.0
OneHundredvz,218230,True,2013,2,624.0
76561198028263349,252490,True,2014,2,6189.0
76561198052392890,313340,False,,0,23.0
oneshotdashie,368340,True,2015,2,141.0
Tataudu,234650,True,2014,2,854.0
Tataudu,3830,True,2013,0,112.0
76561198064985012,221100,True,2014,2,2825.0
76561198053799686,234670,True,2014,2,551.0
nelllllly,218620,True,2015,1,2434.0
Batmanmotherfucker,261030,True,2013,1,673.0
Batmanmotherfucker,4000,True,2012,2,17606.0
76561198097109504,72850,True,2014,2,11496.0
spideyhero1,351290,True,2015,1,555.0
spideyhero1,312990,True,2015,1,25.0
spideyhero1,304930,True,2014,2,35735.0
76561198133640133,295110,True,2015,2,8112.0
76561198133640133,550,True,2015,2,609.0
76561198043153333,275850,True,,2,1793.0
76561198043153333,730,True,2015,2,10078.0
Opportunity396,72850,True,2014,2,15236.0
76561198099718069,218620,False,2015,0,4579.0
76561198099718069,204360,True,2015,2,181.0
76561198099718069,8190,True,,0,454.0
76561198099718069,730,True,2015,2,7368.0
76561198067171250,224260,True,2015,2,972.0
Tictactic,70400,True,2015,2,2454.0
76561198063534335,206210,False,2015,2,23.0
76561198043798473,208750,True,2015,2,345.0
76561198078659459,277430,True,2014,2,505.0
originaldog,3320,True,2015,2,180.0
originaldog,232810,False,2014,0,1579.0
originaldog,221640,False,2013,1,11.0
originaldog,220200,True,2015,2,1161.0
originaldog,212680,True,2013,2,294.0
originaldog,2700,True,2013,1,1357.0
originaldog,240,True,2015,1,3255.0
originaldog,41070,True,2015,1,35.0
originaldog,4000,True,2013,0,3528.0
originaldog,105600,True,2013,1,162.0
orikulax,91310,True,2014,2,4912.0
orkkiller24,242860,True,2015,0,1393.0
orkkiller24,244850,True,2014,2,9132.0
Arthur3297,230410,False,2015,0,969.0
killergamer1232,550,True,2014,1,4861.0
killergamer1232,349480,True,2015,1,946.0
killergamer1232,265630,True,2015,1,109.0
killergamer1232,346120,True,2015,1,714.0
killergamer1232,304930,True,2015,1,4309.0
76561198060521929,225540,False,2015,0,1344.0
76561198060521929,104900,True,2015,2,9.0
76561198021710409,234140,True,2015,1,4457.0
76561198021710409,383120,True,,1,8083.0
76561198021710409,263440,False,2014,1,683.0
76561198021710409,367270,True,,2,852.0
76561198021710409,275850,True,,2,5901.0
76561198021710409,304030,True,2014,2,13534.0
76561198021710409,209080,True,2014,2,3287.0
76561198059162959,300080,True,2015,2,3629.0
76561198078411167,218620,True,2015,2,7469.0
76561198078411167,436150,True,,1,12.0
76561198078411167,346120,True,2015,2,191.0
76561198078411167,246280,True,2014,2,409.0
theawesomeguy,216150,False,2015,0,3577.0
theawesomeguy,730,True,2012,1,42013.0
76561198075333118,207610,True,2013,1,1928.0
76561198082317907,730,True,2014,2,12950.0
76561198082317907,222880,True,2014,2,3466.0
76561198082317907,333930,True,2015,2,202.0
adug2345,730,True,2014,2,4254.0
adug2345,271590,True,2015,0,7732.0
adug2345,57300,True,2015,1,660.0
adug2345,72850,True,2014,2,900.0
76561198031891410,281990,True,,2,2902.0
76561198076427213,63380,True,2015,2,235.0
76561198076427213,291210,True,,1,49.0
damnsonwheredidyoufindloominaty,91310,True,,1,3240.0
osuka828,105600,False,2015,0,100.0
Cherno4Life,107410,True,,2,58367.0
76561198041870879,322330,True,2015,2,597.0
Harkugan,294570,True,2015,2,89.0
76561198043917508,730,True,,2,28309.0
76561198043917508,391540,True,2015,0,3625.0
76561198117645959,730,True,2015,2,29052.0
memeroos,730,False,,0,30508.0
76561198057369211,220,False,2014,1,212.0
76561198057369211,263280,True,2014,1,641.0
76561198057369211,240,False,2014,1,390.0
76561198059367116,236110,True,,2,271.0
76561198084246673,232090,True,2015,2,3537.0
76561198084246673,730,True,2015,1,76378.0
AlienMan180,105600,True,2015,1,2538.0
AlienMan180,273350,True,,0,942.0
AlienMan180,8930,True,2015,1,16611.0
AlienMan180,304930,True,2015,2,2037.0
76561198236724976,105600,True,2015,2,3436.0
76561198236724976,333930,True,2015,2,138.0
76561198236724976,300080,True,2015,0,232.0
76561198077557052,730,True,2014,2,145598.0
twOzOz,266840,True,2014,2,6470.0
76561198063667684,550,True,2013,1,9367.0
OzL0,6060,True,2014,1,972.0
mrozray,221100,True,2014,2,11109.0
mrozray,295110,True,2015,2,683.0
ozvooky,105600,True,2015,1,9336.0
Jockeylicious,550,True,2015,2,103810.0
Jockeylicious,236850,True,2015,0,13933.0
rhys552,405010,True,2015,1,57.0
rhys552,206420,True,2015,1,3990.0
chupaessacaralha,223710,True,,1,77.0
mysterys,17410,True,2014,2,842.0
mysterys,730,True,2015,1,5889.0
mysterys,319510,True,2014,0,792.0
mysterys,10180,True,2014,2,644.0
Godoftitsandwines,221100,True,2014,0,6549.0
Godoftitsandwines,730,True,2015,2,16827.0
Godoftitsandwines,301520,True,2014,1,1278.0
P1cklez,252950,True,,0,4777.0
P1cklez,72850,True,,2,12105.0
P1cklez,221380,True,2015,2,3411.0
76561198049369458,380600,True,2015,2,985.0
76561198049369458,341720,True,2015,0,5.0
76561198049369458,270880,True,,1,4444.0
76561198049369458,333930,True,2015,2,1684.0
76561198049369458,730,True,2014,2,64245.0
76561198049369458,301520,True,2014,2,2151.0
76561198049369458,208090,True,2014,2,1318.0
76561198049369458,221100,True,2014,2,6416.0
P1RATS3,220200,True,2014,2,1255.0
pluemkungz_,105600,True,2013,1,6474.0
76561198075676596,96300,False,2014,0,34.0
P51DWT,359550,True,,1,13204.0
P51DWT,324160,True,2015,2,18.0
P51DWT,313340,True,2015,1,962.0
P51DWT,236390,True,2015,1,7790.0
P51DWT,730,True,2015,1,117957.0
P51DWT,315880,True,2015,1,277.0
P51DWT,304430,False,,1,230.0
AnimGaming99,246620,True,2015,2,681.0
76561198078699107,730,True,,1,15438.0
PabloEso,295110,False,2015,1,2255.0
76561198098805520,730,True,2015,2,42630.0
PABLOVSKI,304930,True,2014,1,1475.0
BOOMRIFFER,218620,True,2014,1,8606.0
BOOMRIFFER,99900,True,2014,1,768.0
76561198046540876,206440,True,2015,2,256.0
76561198070169273,265930,True,2014,2,311.0
pacocafoda,72200,True,2014,1,6506.0
padraigotreanor,326460,True,,1,93.0
padraigotreanor,420740,True,,0,8.0
padraigotreanor,72850,True,2013,2,1473.0
76561198014676100,236430,True,2014,2,35901.0
xishijinse,304930,True,2014,1,259.0
xishijinse,219640,True,2013,1,5951.0
76561198056876765,218620,True,2014,2,10207.0
PajamaSam29,261030,True,2014,1,532.0
PajamaSam29,730,True,2015,2,10617.0
PajamaSam29,34900,True,2015,1,161.0
PajamaSam29,220,True,2015,0,1155.0
PajamaSam29,2310,True,2014,2,1008.0
NikoPakowiski,304930,True,2014,2,127.0
ThyGlyphDevice,730,True,2015,0,528.0
ThyGlyphDevice,271590,False,2015,0,14567.0
ThyGlyphDevice,333930,True,2015,0,3533.0
ThyGlyphDevice,331120,False,2015,2,7.0
ThyGlyphDevice,377160,False,,0,19698.0
1337putin,730,True,2015,1,69517.0
1337putin,620,True,,2,1405.0
1337putin,377160,True,2015,2,2766.0
1337putin,306760,True,,2,266.0
76561198061618506,99900,True,2014,1,6777.0
76561198067391085,235460,True,2014,2,1190.0
caseyshi247,11610,True,2015,1,11082.0
caseyshi247,730,True,2014,1,41237.0
caseyshi247,316010,True,2015,2,581.0
caseyshi247,383080,True,2015,2,25.0
caseyshi247,363970,True,2015,0,7869.0
caseyshi247,348620,True,2015,2,68.0
caseyshi247,304930,True,2014,0,428.0
LOWdisked,271590,True,,2,4579.0
76561198092220958,275850,False,,2,495.0
76561198092220958,241930,True,2014,2,2048.0
76561198066797881,219150,True,2014,2,2431.0
76561198066797881,304930,True,2014,1,3346.0
76561198066797881,224540,True,2014,2,5821.0
76561198089288206,212180,True,2015,0,402.0
76561198089288206,242720,True,2014,0,18.0
76561198089288206,730,True,,1,21628.0
76561198089288206,417860,True,2015,1,41.0
76561198089288206,321040,True,2015,2,1035.0
76561198089288206,208090,True,2014,2,76.0
76561198089288206,4000,True,2013,1,26382.0
pan3k,730,True,2015,2,76230.0
Panosan,221100,False,,1,40801.0
Panosan,730,False,2015,1,36029.0
paknsave,219640,False,,1,2262.0
paknsave,310380,False,,0,36.0
paknsave,218230,True,2015,0,21309.0
paknsave,730,True,2015,2,10469.0
paknsave,4000,True,2014,2,60687.0
paknsave,304930,False,2014,2,431.0
36_T,226700,False,2014,2,61.0
36_T,50300,True,2014,0,426.0
36_T,730,True,2014,0,24595.0
36_T,292030,True,,2,5439.0
36_T,49520,True,2014,0,1610.0
36_T,220240,True,2014,0,1287.0
36_T,244930,True,2014,2,182.0
36_T,224260,True,2013,0,333.0
76561198260732809,377160,False,2015,1,2552.0
76561198043660131,250400,True,2014,2,73.0
76561198043660131,258970,True,2014,2,376.0
76561198043660131,209080,True,2014,2,563.0
76561198043660131,250900,True,2014,2,3787.0
76561198043660131,110800,True,2014,2,1027.0
76561198043660131,214950,True,2014,2,1157.0
76561198043660131,244850,True,2014,2,808.0
76561198095736920,200210,True,2014,0,194.0
76561198068167039,211820,True,2013,1,2691.0
SpiderZombie,304930,True,2015,2,1846.0
SpiderZombie,248570,True,,2,401.0
SpiderZombie,255710,True,,1,1770.0
SpiderZombie,243870,True,2014,1,2697.0
SpiderZombie,239820,True,2014,2,6185.0
symetricaldeath,298400,False,,0,399.0
Slamosis,4000,True,2015,2,1575.0
Slamosis,327890,False,2015,2,32.0
Slamosis,264710,True,2015,0,244.0
76561198060678959,113020,True,2014,2,2260.0
76561198060678959,200170,True,2013,2,242.0
76561198060678959,224480,True,2014,2,624.0
76561198060678959,1250,True,2013,2,451.0
76561198060678959,3480,True,2013,0,187.0
parktesla,49520,True,2014,1,2125.0
partycatsjr,413410,True,,2,1323.0
partycatsjr,441830,True,,2,725.0
76561198088203016,4000,True,2013,2,12911.0
76561198088203016,389570,True,,1,2355.0
76561198088203016,105600,True,2015,1,18311.0
76561198088203016,204340,True,2014,2,561.0
76561198088203016,252490,True,2015,1,27526.0
76561198088203016,319510,True,2014,1,539.0
76561198088203016,218620,True,2015,1,2291.0
76561198088203016,226700,True,2015,1,5242.0
76561198088203016,238280,True,2015,1,649.0
RamsayIsDead,49520,True,,2,29035.0
RamsayIsDead,218230,True,,1,2781.0
RamsayIsDead,218620,True,2015,1,1241.0
RamsayIsDead,250900,True,,2,2052.0
RamsayIsDead,8980,True,,2,486.0
RamsayIsDead,261640,True,,2,2399.0
RamsayIsDead,211420,True,2015,0,3309.0
WolfangerX,730,True,,1,34424.0
drAlMac,211420,True,2013,2,15571.0
drAlMac,312530,True,,2,482.0
drAlMac,391540,True,2015,0,1489.0
76561197971725163,249380,True,2015,2,140.0
76561197971725163,4000,True,2015,1,44525.0
76561198050116532,200210,True,2015,2,30693.0
76561198050116532,218620,True,2015,2,794.0
76561198050116532,17410,True,2015,0,3213.0
76561198069207168,730,True,2015,2,24100.0
76561198060351220,730,True,2015,2,23039.0
76561198060351220,383080,True,2015,1,13.0
76561198060351220,351640,True,2015,2,33.0
76561198060351220,550,True,2014,2,30933.0
76561198060351220,282900,True,2015,2,75.0
76561198060351220,218620,True,2015,0,14562.0
76561198060351220,232090,True,2015,0,12778.0
76561198060351220,283680,True,2015,0,231.0
kvgamg,252490,True,2014,2,731.0
76561198029229660,730,True,2015,1,57333.0
76561198029229660,219150,True,2014,0,258.0
76561198029229660,250320,True,2014,0,447.0
Paulie1333,268750,True,2014,2,628.0
Paulie1333,253030,True,2014,2,44.0
Paulie1333,239450,True,2014,2,86.0
Paulie1333,212680,True,2013,2,493.0
Paulie1333,238280,True,2014,2,500.0
sneigg,227940,False,2015,0,20.0
sneigg,34900,True,,0,240.0
sneigg,242880,False,2014,0,102.0
Sickosno,33930,True,2014,2,102085.0
Sickosno,4920,True,2014,2,4059.0
pawapi,298520,True,2015,0,97.0
pawsjdog,72850,True,2013,2,829.0
pawsjdog,424280,True,,2,65.0
pawsjdog,319630,True,2015,2,878.0
76561198050026278,230410,True,2014,1,22294.0
ebolaspounge,223750,True,2014,2,4506.0
76561197996571086,221100,False,2015,0,10019.0
76561197967370851,218620,True,2015,2,114619.0
thetwistedman,304930,True,2015,0,9078.0
76561198022460178,8930,True,2014,2,119926.0
PeaceEagle,242760,True,2014,0,546.0
PeaceEagle,730,True,2015,0,24883.0
PeaceEagle,22300,True,2014,0,1157.0
PeaceEagle,17450,True,2014,2,5179.0
PeaceEagle,359550,False,,2,570.0
PeaceEagle,292030,True,,0,3329.0
PeaceEagle,200260,True,2015,1,1365.0
PeaceEagle,49520,False,2014,0,13349.0
PeaceEagle,220240,False,2014,1,1339.0
Peaceproducts131,209670,True,2014,0,5029.0
Peaceproducts131,8500,True,2013,2,990.0
76561198036537566,252950,True,2015,2,8689.0
76561198036537566,211820,True,2015,2,4701.0
76561198094428264,105600,True,2015,1,23743.0
76561198094428264,72850,True,2014,2,14371.0
76561198094428264,224600,True,,1,896.0
76561198094428264,230410,False,,1,4045.0
76561198094428264,313340,True,,2,246.0
76561198094428264,8190,True,,0,641.0
76561198094428264,268750,True,2015,0,507.0
76561198094428264,22380,True,2015,1,5763.0
geassguy,242760,True,2014,2,1769.0
pearcinator,231160,True,2014,2,379.0
pedrosomar,224260,True,2013,2,2716.0
76561198069480581,550,True,2014,0,1758.0
Pedro_Alberto,4000,True,,2,27062.0
Pedro_Alberto,620,True,2015,2,671.0
Pedro_Alberto,730,True,2015,2,2935.0
Pedro_Alberto,8930,True,2014,2,1406.0
PedroFranja,207610,True,2013,0,871.0
peetfd,242050,False,2015,0,2025.0
TheRealChris02,10,True,2015,2,619.0
76561198054085162,201790,True,2012,0,3183.0
niconicolii,319630,True,2015,2,1020.0
niconicolii,50650,True,2013,1,613.0
Rebound780,337320,True,,0,1457.0
Rebound780,104700,False,2015,1,257.0
Rebound780,274900,True,2015,2,351.0
Rebound780,271290,True,2015,2,342.0
Rebound780,213650,True,2014,2,94.0
Rebound780,273110,False,2014,2,152.0
chinnap4t,221100,True,2014,2,2391.0
chinnap4t,252490,True,2014,2,634.0
penguinexpert1,333930,True,,2,12773.0
penguinereno,266010,True,2015,2,433.0
thisismyprofilenopeaking,730,True,,2,7308.0
penilsky,206190,True,2014,2,301.0
iige,252490,True,2014,1,318.0
76561198049272839,113020,True,2014,2,2152.0
76561198049272839,375600,True,2015,2,47.0
76561198049272839,4000,True,2013,0,4450.0
76561198088948199,10500,True,2014,0,994.0
76561198088948199,8190,True,2014,2,4859.0
76561198088948199,48700,True,2014,1,7919.0
76561198088948199,34330,True,2014,1,4121.0
watchudoin,4000,True,2013,2,133265.0
watchudoin,245620,True,2015,2,2134.0
watchudoin,221380,True,2014,2,4270.0
watchudoin,236850,True,2014,2,10352.0
76561198073455321,8190,True,2013,0,38.0
reptiliangovernment,312530,True,2015,1,3344.0
anuclearlemon,15710,True,2014,2,57.0
anuclearlemon,218620,True,2013,0,1375.0
cheong0123,313730,True,2014,2,998.0
perera94,107410,True,2014,2,15572.0
perera94,201790,True,2013,1,585.0
76561198008211473,410320,True,,2,5232.0
76561198008211473,344760,True,,2,1459.0
76561198008211473,244160,True,2015,1,2277.0
peroxicide,313740,False,2015,0,68.0
76561198079589220,204360,True,2014,1,1059.0
roh135,730,True,,1,29433.0
76561198056554213,252490,True,2014,1,362.0
PogiGwaps,730,True,2015,1,32507.0
LLARb,12110,True,2014,1,510.0
LLARb,271590,True,2015,1,8365.0
LLARb,304930,True,2015,1,2102.0
LLARb,301520,True,,1,2989.0
LLARb,225840,True,,1,36.0
LLARb,291550,True,2015,1,501.0
LLARb,240,True,2015,1,33398.0
LLARb,730,False,2015,1,66096.0
potatonuggsssss,224480,True,2015,2,138.0
potatonuggsssss,208090,True,2014,2,1242.0
FireNoodle,261510,True,2015,0,708.0
FireNoodle,257510,True,,0,223.0
FireNoodle,377160,True,2015,2,4761.0
FireNoodle,243470,True,2014,2,3397.0
FireNoodle,373390,True,,2,1353.0
FireNoodle,496920,True,,0,26.0
FireNoodle,17410,True,2015,2,444.0
FireNoodle,218230,True,2015,2,234.0
FireNoodle,43160,True,2014,2,308.0
peter-san,250900,True,2014,0,2686.0
peter-san,374320,True,,0,2501.0
peter-san,730,True,2015,1,43264.0
peter-san,248610,True,2014,2,775.0
peter-san,377160,True,2015,0,2741.0
76561198091722897,304930,True,2014,0,2086.0
76561198070579161,374570,True,,2,5.0
76561198044948113,107410,False,2014,1,2208.0
Loalder,211420,True,2013,1,12132.0
Loalder,8870,True,2013,1,3501.0
76561198045756199,220,True,2014,2,1281.0
PhoenixL,388090,True,2015,2,21.0
PhoenixL,354140,True,2015,2,117.0
PhoenixL,332800,True,2014,2,256.0
PhoenixL,113420,True,2013,2,969.0
phillipw12,357900,False,2015,1,15.0
phillipw12,223470,True,2014,1,1819.0
phillipw12,224260,True,2014,1,1898.0
phillipw12,43110,True,2013,2,2463.0
76561198062425854,49520,True,2014,2,80192.0
aclassstrider1434,45770,False,2014,0,2426.0
aclassstrider1434,278080,True,2015,2,6704.0
phishtanke,232090,True,2015,2,2232.0
phishtanke,113200,True,2013,2,885.0
phlosten,250260,False,2014,2,98.0
phlosten,200710,True,2014,2,1133.0
phlosten,3050,True,2014,2,45.0
phlosten,99300,True,2014,2,138.0
phlosten,265930,True,2014,2,305.0
phlosten,212680,True,2014,2,267.0
phlosten,8930,True,2013,2,1624.0
phlosten,12750,False,2014,2,5.0
phlosten,31270,True,2014,2,183.0
76561198043070022,232090,True,,1,5812.0
76561198043070022,214850,True,2014,2,1110.0
76561198043070022,250340,True,2014,2,4086.0
76561198043070022,415420,True,2015,1,166.0
76561198043070022,274450,True,2014,0,120.0
76561198043070022,424280,False,,0,14.0
76561198043070022,391540,False,2015,0,561.0
xxxoffryf,291210,False,2015,0,7.0
xxxoffryf,334230,True,2015,2,16309.0
xxxoffryf,234920,True,2015,2,793.0
xxxoffryf,4000,True,2014,1,56320.0
PhoenixAnimus,45740,True,2014,2,124.0
PhoenixAnimus,550,True,2015,0,3494.0
76561198075485979,219740,True,2014,2,145.0
Phoenixx3,391540,True,2015,2,1663.0
LordOfOreos,265930,True,2015,2,43.0
LordOfOreos,265630,True,2015,2,1362.0
LordOfOreos,220240,True,2015,2,1378.0
LordOfOreos,221100,True,2015,2,1174.0
LordOfOreos,252490,True,2015,2,4502.0
LordOfOreos,4000,True,2015,2,5434.0
LordOfOreos,11610,True,2015,2,7186.0
pi_pie,230410,True,2015,1,8675.0
